2025-10-15 12:03:53 EEST | INFO     | 
2025-10-15 12:04:21 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 12:04:21 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 12:04:21 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 12:04:21 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 12:04:21 EEST | DEBUG    |     ❌ SHORT: цена не в Фибо зоне 38.2%-61.8%: 1.29 вне [0.92, 1.22]
2025-10-15 12:04:21 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 12:04:21 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (16.0 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (15.3 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (14.9 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (14.7 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (13.7 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (13.2 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.7 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (11.9 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (12.8 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (12.8 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (12.9 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (12.6 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (12.1 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (11.6 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (12.6 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (15.0 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (19.7 < 20)
2025-10-15 12:04:22 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -3: ADX=24.6, volume 62.8x
2025-10-15 12:04:22 EEST | DEBUG    |     📊 Пробой LONG с ADX=24.6, уровень 1.1280
2025-10-15 12:04:22 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 1.1280, ATR=0.0287
2025-10-15 12:04:22 EEST | DEBUG    |     📊 Зона ретеста: [1.1194, 1.1366], текущая цена: 1.2660
2025-10-15 12:04:22 EEST | DEBUG    |     ❌ Зона касалась, но НЕТ rejection: нужен close ВЫШЕ 1.1280 после касания снизу
2025-10-15 12:04:22 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 12:04:22 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 12:04:22 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 12:04:22 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 12:04:22 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 12:04:27 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 12:04:27 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 12:04:27 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 12:04:27 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 12:04:27 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 12:04:27 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 12:04:32 EEST | DEBUG    |     ❌ Объем низкий: 0.44x < 1.5x
2025-10-15 12:04:32 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 12:04:32 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 12:04:32 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 12:04:32 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 12:04:32 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 12:04:32 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 12:04:32 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 12:04:32 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 12:04:32 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 12:04:33 EEST | INFO     | 
================================================================================
2025-10-15 12:04:33 EEST | INFO     | 🔍 АНАЛИЗ: PIXELUSDT | Режим: TREND | Bias: bearish
2025-10-15 12:04:34 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 12:04:34 EEST | DEBUG    |     ❌ Объем низкий: 0.17x < 1.20x (адаптивный)
2025-10-15 12:04:34 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 12:04:34 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 12:04:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (18.0 < 20)
2025-10-15 12:04:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (16.9 < 20)
2025-10-15 12:04:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (17.0 < 20)
2025-10-15 12:04:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (19.3 < 20)
2025-10-15 12:04:34 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -16: ADX=22.7, volume 9.6x
2025-10-15 12:04:34 EEST | DEBUG    |     📊 Пробой LONG с ADX=22.7, уровень 0.0198
2025-10-15 12:04:34 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 0.0198, ATR=0.0002
2025-10-15 12:04:34 EEST | DEBUG    |     📊 Зона ретеста: [0.0197, 0.0198], текущая цена: 0.0204
2025-10-15 12:04:34 EEST | DEBUG    |     ❌ Цена НЕ касалась зоны ретеста [0.0197, 0.0198] за последние 5 баров
2025-10-15 12:04:34 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 12:04:34 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 12:04:43 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 12:04:43 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 12:04:43 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 12:04:43 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 12:04:43 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 12:04:43 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 12:04:51 EEST | DEBUG    |     ❌ Объем низкий: 0.08x < 1.5x
2025-10-15 12:04:51 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 12:04:51 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 12:04:51 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 12:04:51 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 12:04:51 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 12:04:51 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 12:04:51 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 12:04:51 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 12:04:51 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 12:04:52 EEST | INFO     | 
================================================================================
2025-10-15 12:04:52 EEST | INFO     | 🔍 АНАЛИЗ: GRASSUSDT | Режим: TREND | Bias: bearish
2025-10-15 12:04:54 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 12:04:54 EEST | DEBUG    |     ❌ Объем низкий: 0.04x < 1.20x (адаптивный)
2025-10-15 12:04:54 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 12:04:54 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (17.1 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (16.9 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (16.2 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (15.1 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (14.6 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (14.5 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (13.5 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (13.3 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (13.1 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (12.6 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (12.2 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.7 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (10.9 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (10.1 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (9.5 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (9.8 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (11.3 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (13.4 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (14.3 < 20)
2025-10-15 12:04:54 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 12:04:54 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 12:04:54 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 12:05:03 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 12:05:03 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 12:05:03 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 12:05:03 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 12:05:03 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 12:05:03 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 12:05:11 EEST | DEBUG    |     ❌ Объем низкий: 0.30x < 1.5x
2025-10-15 12:05:11 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 12:05:11 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 12:05:11 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 12:05:11 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 12:05:11 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 12:05:11 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 12:05:11 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 12:05:11 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 12:05:11 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 12:05:12 EEST | INFO     | 
================================================================================
2025-10-15 12:05:12 EEST | INFO     | 🔍 АНАЛИЗ: PNUTUSDT | Режим: TREND | Bias: bearish
2025-10-15 12:05:14 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 12:05:14 EEST | DEBUG    |     ❌ Объем низкий: 0.03x < 1.20x (адаптивный)
2025-10-15 12:05:14 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 12:05:14 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (18.6 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (17.6 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (16.7 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (16.0 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (15.6 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (15.6 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (15.0 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (15.0 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (14.9 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (14.2 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (13.4 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (12.8 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (12.7 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (12.2 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.8 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (12.3 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (14.1 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (16.4 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (18.0 < 20)
2025-10-15 12:05:14 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 12:05:14 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 12:05:14 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 12:05:22 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 12:05:22 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 12:05:22 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 12:05:22 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 12:05:22 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 12:05:22 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 12:05:31 EEST | DEBUG    |     ❌ Объем низкий: 0.33x < 1.5x
2025-10-15 12:05:31 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 12:05:31 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 12:05:31 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 12:05:31 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 12:05:31 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 12:05:31 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 12:05:31 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 12:05:31 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 12:05:31 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 12:05:32 EEST | INFO     | 
================================================================================
2025-10-15 12:05:32 EEST | INFO     | 🔍 АНАЛИЗ: 1000CHEEMSUSDT | Режим: SQUEEZE | Bias: neutral
2025-10-15 12:05:34 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 12:05:34 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 12:05:34 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 12:05:34 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 12:05:34 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 12:05:34 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 12:05:34 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 12:05:34 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (16.2 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (15.9 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (15.3 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (14.6 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (13.8 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (13.4 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.5 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (13.1 < 20)
2025-10-15 12:05:34 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (13.7 < 20)
